,tweets,labels
6865,"es incuestionable que la balanza comercial entre la ue y rusia genera un importante superávit para esta última . a priori un endurecimiento de la sanciones económicas amenazaría en mayor medida los intereses comerciales rusos . pero esto es una media verdad , veamos él porque 👇",2
6866,"⚠️pero la derrota de bolsonaro no supone ni mucho menos la derrota del bolsonarismo , quien controlará el senado , será la principal fuerza en el congreso y quien ha conseguido las gobernaciones de los estados mas poblados del pais como sao paulo .",2
6867,"el @ user ha sido la opción más votada ayer en las legislativas de , ¡enhorabuena ! . compartimos la alegría del pueblo colombiano y la esperanza tras los augurios de un cambio inminente a favor de las mayorías sociales . [ hashtag ]",2
6868,"@ user los fondos europeos “ next generation ” tienen diversas condicionalidades . en el caso del estado español , las transmisiones directas de fondos están condicionadas por el semestre europeo que es no revertir la reforma laboral del periodo anterior y nuevas reformas en pensiones",2
6869,"esto supone una vulneración más por parte de marruecos que , con la inevitable cooperación del gobierno español bloquean cualquier tipo de investigación sobre lo sucedido el 24j entre nador y melilla . no puede existir impunidad con este tipo de regímenes .",2
6870,pero la lista de posibles implicados es larga . el parlamento debe iniciar una investigación interna que abra la puerta a un debate más profundo y necesario : . 📍el papel y poder de los lobbies en las instituciones europeas . empresas y países que marcan la agenda con sus `` regalos '',2
6871,"- que se devuelvan las ganancias millonarias que las eléctricas han tenido a costa de pedir a la clase trabajadora que se apriete el cinturón , que comulgue con la inflación , que se endeude , que ahorre , y que elija entre calentarse y alimentarse",2
6872,"raquel dió la cara no solo por el futuro del empleo en la bahía de cádiz , sino por la dignidad de toda la clase trabajadora .. 👊🏽el pasado 21 de diciembre estuvimos en cádiz con ella y otrxs trabajadorxs víctimas de la represión👇🏾 .",2
6873,desde hace varios días la militancia de anticapitalistas ( @ user ) reparte trípticos sobre la . ¿por qué el gobierno se empeña en ceder ante la patronal cuando puede aprobar la [ hashtag ] sin los escaños de la derecha ? . 🗣 todxs [ hashtag ] frente al congreso !,2
6874,"[ hashtag ] carlos morales , campesino , defensor de ddhh , es disparado de camino a recoger a sus hijos de la escuela . ¿qué pasa con los fondos europeos destinados a la paz ? [ hashtag ] @ user . @ user",2
6875,"la ofensiva de la derecha contra la sanidad pública busca degradar un derecho conquistado por la clase trabajadora . por nuestros derechos y dignidad , vamos a llevar al parlamento lo sucedido en las residencias de mayores de [ hashtag ] con @ user 👇🏾 .",2
6876,@ user aquí votando en contra de este informe liderado por la extrema derecha ( [ political_party ] ) con el apoyo de los partidos mayoritarios del parlamento europeo,2
6877,ante el día internacional contra el racismo seguimos denunciando la hipocresía de la europa fortaleza que crea refugiados de primera y refugiados de segunda según su procedencia o el color de su piel. . @ user,2
6878,"hoy , una delegación del @ user con @ user @ user @ user @ user @ user hemos participado junto al resto de delegaciones internacionales en la campaña de .",2
6879,"👥 por poco bolsonaro fue derrotado en las elecciones en , pero queda mucho por acabar con el bolsonarismo en las calles . 🎙 ¿qué herramientas necesitamos para enfrentar a la extrema derecha hoy ? hablamos de esto en el próximo enclave internacional con @ user 👇🏾",2
6880,@ user esta rápida reacción le honra . sin duda . ahora tiene que tomar medidas urgentes . expulsar del partido al responsable de semejante zafiedad y ordenar la eliminación inmediata de cualquier subvención al medio y personaje que permite y difunde tal barbaridad con una sonrisa necia .,0
6881,lo previsto . el tribunal constitucional rechaza el recurso del senado y mantiene su veto a que la cámara alta tramite la renovación del propio constitucional . el tribunal no tiene en cuenta el informe del fiscal y los dos recusados siguen sin inhibirse . bananero,0
6882,"‼️noooo . los lanzamientos de penaltis , como en la eurocopa , no se han interpuesto en el camino hacia el título . ha sido una selección mal dirigida , sin fútbol , sin profundidad , sin nada . abusando de esa posesión absurda en su propio campo . patética",0
6883,humillar a un subordinado de esa manera es inadmisible . qué vergüenza…,0
6884,@ user vomita un poquito más odio muchacho . te defines a ti mismo . no hay más que leerte .,0
6885,"el mejor informativo del día , sin duda , es @ user del resto mejor ni hablamos .",0
6886,"[ politician ] , a la salida de la universidad complutense , junto a su dircom , sandra fernández , quien dirigió la sexta noche y posteriormente fue nombrada redactora jefe de ok diario , el digital que dirige eduardo inda .",0
6887,dice [ politician ] que no se vislumbra acuerdo en el cgpj . el gobierno y la oposición ( el [ political_party ] ) aún mantienen posiciones muy distanciadas . sin duda . unos cumplen la constitución y otros llevan bloqueando la renovación desde hace 4 años . siempre que están en la oposición . sin pudor,0
6888,"@ user es una infamia entrevistar a un personaje que hace apología del fascismo , del franquismo y de la dictadura , y por tanto de 40 años de represión , fusilamientos y ausencia de libertades . pero todo vale si insulta al presidente del gobierno . por eso se le entrevista .",0
6889,"el enclave , protegido por la ley de costas de 1988 y situado frente a un rico banco marisquero , fue autorizado por la dictadura franquista en 1959 y ocupa 612.500 metros2 de dominio público marítimo-terrestre . la empresa fue condenada por delito ecológico continuado en 2002",0
6890,"alcaraz gana el primer set con bastante holgura . qué tranquilidad y qué confianza , al menos de momento , demuestra ( con 19 años ) para su primera final de gran slam . si gana , se convertirá en el número 1 del mundo .",0
6891,el caos de la sanidad y las urgencias en madrid .,0
6892,"@ user hecho . cualquier excusa es buena para tomarnos algo y echar unas risas . y hay mucho para chismorrear . si te apetece , quedamos por tu barrio o busco algún sitio donde nos dejen llevar vino",0
6893,"eeuu y sus aliados europeos se toman muy en serio las amenazas nucleares de putin . el presidente ruso recalcó la semana pasada , tras firmar la anexión ilegal de 4 provincias ucranianas , que está dispuesto a defender por todos los medios “ su ” territorio .",0
6894,"noticias preocupantes sobre el estado de salman rushdie . está conectado a un respirador y sin poder hablar . el escritor “ probablemente perderá un ojo ; los nervios en su brazo sufrieron cortes y su hígado quedó dañado por las puñaladas ” , explica su agente",0
6895,japón obliga a evacuar a 9 millones de personas por el `` super tifón '' nanmadol que azota el país . máxima alerta . bbc news mundo,0
6896,gran garbiñe @ user frente a kvitova . muy cerca de ganar el partido . vamos garbiñe,0
6897,"debate en el colegio de arquitectos sobre la `` españa fea '' , el gran libro de andrés rubio sobre el caos urbano español , debido a la corrupción política y la incultura .",0
6898,es de una obviedad insultante pero lo tendrán en cuenta las magistrados conservadores del tribunal constitucional o los dos recusados seguirán sin inhibirse y votando sobre su propia recusación ? apuestas ?,0
6899,"el tribunal de garantías tiene a cuatro magistrados en funciones desde el pasado mes de junio , entre ellos , el presidente y el vicepresidente . son datos de el ex presidente del cgpj y la cadena ser .",0
6900,para empezar el primer día del año . un caldito en lhardy,0
6901,"anthony hopkins : “ desafortunadamente , olvidamos demasiadas veces las lecciones del pasado . el problema del mundo actual es que ya no buscamos un acuerdo para entender otros puntos de vista ” . gran entrevista de ⁦ @ user ⁩",0
6902,el poder judicial tiene 68 plazas vacantes que no se pueden adjudicar en aplicación de la reforma legal aprobada para que el cgpj no pueda hacer nombramientos estando en funciones . 17 de esas plazas corresponden al supremo que tiene a las salas tercera y cuarta bajo mínimos,0
6903,"a estas vacantes hay que sumarles 30 en los 17 tribunales superiores de justicia , entre ellas siete presidentes , 20 bajas de audiencias provinciales y una en la audiencia nacional .",0
6904,¿no sería más justo que los trabajadores pudieran elegir los mejores 25 ó 30 años de cotización para evitar que los despidos por la crisis en los últimos años de su vida laboral reduzca gravemente su jubilación ? ⁦ @ user ⁩ ⁦ @ user ⁩,0
6905,un partido de tercera regional . un sublime tostón . solo he visto fútbol en francia y brasil,0
6906,@ user para recordar todos los días . y así llevamos años…,0
6907,el tribunal supremo investiga a bolsonaro por el intento de golpe de estado en brasil . el ex presidente perdió su inmunidad el 1 de enero .,0
6908,"“ ya conocen las noticias , ahora les contaremos la verdad ” . el ‘ claim ’ de @ user no puede ser más cierto después de casi 17 años en antena 😂😂😂",0
6909,intentar ver una película en un canal en abierto es una pesadilla en la que he vuelto a caer hoy para recordar ‘ operación final ’ en @ user qué falta de respeto a los espectadores . publicidad permanente ¿ya no hay normas que lo regulen ? he desistido . a las plataformas again,0
6910,"la decisión de elon musk de suspender las cuentas de 10 profesionales provoca la respuesta de la onu y la ue , así como de asociaciones en defensa de la libertad de prensa",0
6911,europa se prepara ante un posible gobierno neofascista en italia,0
6912,la persecución política y judicial a viky rosell .. bananero . y ahí siguen la mayoría .,0
6913,"karim benzema gana el balón de oro 2022 . la recompensa merecidísima a un artista del juego . sus ídolos : zidane y ronaldo , ‘ el fenómeno ’ . qué más se puede decir . un placer verle jugar . uno de los grandes",0
6914,italia : 67 gobiernos en los últimos 76 años .. la inestabilidad permanente .,0
6915,"la libertad de expresión no ampara la mentira , la acusación falsa , la injuria , el insulto , la persecución , el linchamiento o el acoso . y en este país se permite todos los días . desde ‘ medios ’ de comunicación , tertulias y en el propio parlamento . sin pudor",0
6916,"lula da silva toma hoy posesión de la presidencia de brasil y pone fin a la era bolsonaro , que viajó a ee uu para evitar trasladarle el poder",0
